Timestamp,Temperature (°C),Humidity (%),Pressure (kPa),Gas Resistance (KOhm)
2026-01-21 22:15:02,1769051702157714,plant_002,healthy,21.51,33.56,101.189,155.85,1044.27,3.194,326.9,0.1615,3.84085,1.3795
2026-01-21 22:15:04,1769051704174425,plant_002,healthy,21.42,34.22,101.117,151.97,1061.86,3.237,328.1,0.1805,3.17738,1.3434
2026-01-21 22:15:06,1769051706194863,plant_002,healthy,21.42,34.36,101.276,163.81,914.22,2.812,325.1,0.1903,3.3133,1.3182
2026-01-21 22:15:08,1769051708217082,plant_002,healthy,21.11,34.08,101.258,163.19,968.75,3.02,320.8,0.1615,2.76755,1.2454
2026-01-21 22:15:10,1769051710240165,plant_002,healthy,20.92,34.37,101.235,152.76,1010.92,3.072,329.1,0.0759,2.68886,1.2919
2026-01-21 22:15:12,1769051712260991,plant_002,healthy,20.71,34.73,101.294,125.69,922.58,2.925,315.4,0.1253,3.52941,1.2446
2026-01-21 22:15:14,1769051714273296,plant_002,healthy,20.79,34.69,101.27,152.82,996.7,3.075,324.1,0.2015,3.45239,1.3302
2026-01-21 22:15:16,1769051716291267,plant_002,healthy,20.67,34.27,101.299,150.95,879.07,2.821,311.6,0.1358,3.53111,1.3126
2026-01-21 22:15:18,1769051718307089,plant_002,healthy,20.71,35.12,101.209,147.07,969.79,3.02,321.2,0.1861,2.45137,1.453
2026-01-21 22:15:20,1769051720326229,plant_002,healthy,21.26,34.74,101.192,133.24,928.4,2.857,324.9,0.1993,3.30023,1.2429
2026-01-21 22:15:22,1769051722343436,plant_002,healthy,21.19,33.8,101.184,136.05,903.75,2.849,317.2,0.1493,3.11977,1.4901
2026-01-21 22:15:24,1769051724367091,plant_002,healthy,20.92,35.02,101.206,147.48,970.39,3.02,321.3,0.0509,2.84016,1.0908
2026-01-21 22:15:26,1769051726384259,plant_002,healthy,20.03,34.76,101.278,140.07,924.44,2.88,321.0,0.1748,2.62514,1.1944
2026-01-21 22:15:28,1769051728401395,plant_002,healthy,20.37,35.42,101.275,131.29,931.78,2.946,316.3,0.1765,3.4035,1.5523
2026-01-21 22:15:30,1769051730423831,plant_002,healthy,20.48,34.48,101.222,144.61,910.24,2.765,329.2,0.1741,2.64511,1.4324
2026-01-21 22:15:32,1769051732446797,plant_002,healthy,20.45,34.22,101.25,151.93,939.4,2.917,322.0,0.0784,3.1329,1.4595
2026-01-21 22:15:34,1769051734472923,plant_002,healthy,20.1,33.41,101.28,147.68,884.75,2.785,317.6,0.0788,3.41,1.4695
2026-01-21 22:15:36,1769051736490702,plant_002,healthy,19.69,35.31,101.252,146.4,954.87,2.989,319.4,0.0654,3.82848,1.346
2026-01-21 22:15:38,1769051738510064,plant_002,healthy,19.74,35.09,101.34,120.33,948.42,2.925,324.2,0.1899,3.09581,1.3177
2026-01-21 22:15:40,1769051740551222,plant_002,healthy,19.82,34.56,101.363,141.57,981.3,3.033,323.6,0.1122,2.36079,1.2102
2026-01-21 22:15:42,1769051742564582,plant_002,healthy,20.35,35.93,101.274,115.76,924.13,2.922,316.3,0.1224,2.44736,1.3847
2026-01-21 22:15:44,1769051744583440,plant_002,healthy,19.74,34.47,101.299,147.86,991.97,3.138,316.1,0.1475,3.06869,1.1184
2026-01-21 22:15:46,1769051746600329,plant_002,healthy,19.88,35.64,101.227,149.28,1008.39,3.08,327.4,0.1511,2.08439,1.2836
2026-01-21 22:15:48,1769051748619155,plant_002,healthy,20.04,35.0,101.346,154.0,868.71,2.775,313.0,0.1834,3.52801,1.2379
2026-01-21 22:15:50,1769051750645327,plant_002,healthy,19.47,34.89,101.258,143.91,1014.82,3.12,325.3,0.0998,2.74002,1.3733
2026-01-21 22:15:52,1769051752669232,plant_002,healthy,19.65,35.64,101.293,156.14,971.57,3.029,320.7,-0.0509,2.5732,1.4052
2026-01-21 22:15:54,1769051754695555,plant_002,healthy,19.59,35.33,101.327,157.57,1112.78,3.486,319.3,0.1722,3.15359,1.4253
2026-01-21 22:15:56,1769051756720287,plant_002,healthy,19.7,35.31,101.299,145.45,909.36,2.802,324.5,0.1901,2.44358,1.2746
2026-01-21 22:15:58,1769051758739229,plant_002,healthy,18.99,35.04,101.344,173.56,848.69,2.662,318.9,0.1503,3.23479,1.3907
2026-01-21 22:16:00,1769051760755617,plant_002,healthy,19.11,36.05,101.361,161.69,911.71,2.862,318.5,0.1115,2.0938,1.3267
2026-01-21 22:16:02,1769051762778600,plant_002,healthy,19.57,36.19,101.253,164.8,917.6,2.891,317.4,0.1019,3.40825,1.306
2026-01-21 22:16:04,1769051764792171,plant_002,healthy,19.36,36.07,101.318,167.36,953.39,2.936,324.7,0.1432,3.65256,1.1349
2026-01-21 22:16:06,1769051766808237,plant_002,healthy,18.9,35.51,101.31,151.58,1101.63,3.309,332.9,0.1974,2.61114,1.445
2026-01-21 22:16:08,1769051768832790,plant_002,healthy,19.2,35.48,101.321,170.94,941.63,2.969,317.2,0.0343,3.07348,1.3143
2026-01-21 22:16:10,1769051770857683,plant_002,healthy,19.01,35.86,101.388,161.41,992.51,3.066,323.8,0.1863,2.87705,1.1019
2026-01-21 22:16:12,1769051772882655,plant_002,healthy,19.23,36.08,101.415,161.2,995.12,3.16,314.9,0.1039,3.02117,1.3205
2026-01-21 22:16:14,1769051774904747,plant_002,healthy,18.74,36.52,101.384,159.48,926.84,2.908,318.7,0.176,3.71485,1.5421
2026-01-21 22:16:16,1769051776921583,plant_002,healthy,19.19,34.98,101.338,193.05,823.09,2.583,318.7,0.1968,2.57139,1.259
2026-01-21 22:16:18,1769051778935912,plant_002,healthy,19.18,34.67,101.379,141.15,988.4,3.156,313.1,0.1645,3.28175,1.4063
2026-01-21 22:16:20,1769051780948530,plant_002,healthy,18.38,36.14,101.434,106.21,888.13,2.775,320.1,0.1301,3.42242,1.3441
2026-01-21 22:16:22,1769051782970383,plant_002,healthy,19.22,35.26,101.437,155.56,1000.1,3.071,325.6,0.0878,2.94567,1.4015
2026-01-21 22:16:24,1769051784984555,plant_002,healthy,19.15,35.49,101.315,161.69,965.41,3.032,318.4,0.1144,2.47919,1.275
2026-01-21 22:16:27,1769051787004901,plant_002,healthy,18.56,35.79,101.381,157.21,923.44,2.783,331.9,0.106,2.37489,1.4011
2026-01-21 22:16:29,1769051789023218,plant_002,healthy,18.4,35.5,101.291,164.33,916.43,2.891,317.0,0.1186,3.32046,1.5343
2026-01-21 22:16:31,1769051791040083,plant_002,healthy,18.59,36.18,101.338,157.49,1058.39,3.312,319.6,0.2546,3.26529,1.5147
2026-01-21 22:16:33,1769051793051362,plant_002,healthy,18.24,36.56,101.358,119.8,1017.6,3.19,319.0,0.1782,3.48934,1.4682
2026-01-21 22:16:35,1769051795065135,plant_002,healthy,18.55,35.92,101.39,145.45,904.92,2.854,317.1,0.1037,2.61625,1.435
2026-01-21 22:16:37,1769051797084806,plant_002,healthy,18.51,36.02,101.361,124.17,964.37,3.016,319.8,0.1472,3.22073,1.359
2026-01-21 22:16:39,1769051799100201,plant_002,healthy,18.88,36.03,101.334,147.54,938.13,2.875,326.3,0.1731,3.42129,1.4608
2026-01-21 22:16:41,1769051801123088,plant_002,healthy,18.58,36.07,101.394,114.52,1054.17,3.242,325.2,0.1644,3.29889,1.2082
2026-01-21 22:16:43,1769051803143244,plant_002,healthy,18.34,35.15,101.443,126.03,1006.95,3.218,312.9,0.1447,2.44904,1.3182
2026-01-21 22:16:45,1769051805166772,plant_002,healthy,18.16,36.35,101.415,144.72,974.39,3.04,320.6,0.2083,4.5252,1.3848
2026-01-21 22:16:47,1769051807184666,plant_002,healthy,18.41,35.72,101.43,131.55,971.66,3.022,321.6,0.1519,3.29951,1.2787
2026-01-21 22:16:49,1769051809195362,plant_002,healthy,18.3,36.8,101.353,162.84,862.38,2.719,317.2,0.1672,3.11714,1.3123
2026-01-21 22:16:51,1769051811212461,plant_002,healthy,18.19,36.41,101.404,167.33,1064.62,3.359,317.0,0.1324,3.65974,1.3598
2026-01-21 22:16:53,1769051813228149,plant_002,healthy,17.95,35.96,101.349,153.39,872.23,2.716,321.2,0.1009,3.31248,1.3455
2026-01-21 22:16:55,1769051815246729,plant_002,healthy,18.16,37.12,101.287,168.63,963.29,3.037,317.2,0.1694,3.19126,1.3161
2026-01-21 22:16:57,1769051817270259,plant_002,healthy,18.86,36.25,101.446,141.43,982.32,3.15,311.8,0.1368,3.12249,1.3975
2026-01-21 22:16:59,1769051819293267,plant_002,healthy,17.88,36.47,101.415,147.54,929.21,2.895,321.0,0.161,2.93183,1.2709
2026-01-21 22:17:01,1769051821308926,plant_002,healthy,18.01,35.89,101.386,184.28,1060.87,3.277,323.7,0.1375,3.81966,1.2802
2026-01-21 22:17:03,1769051823321601,plant_002,healthy,18.52,36.32,101.362,165.24,917.87,2.867,320.1,0.0824,2.74758,1.5236
2026-01-21 22:17:05,1769051825346886,plant_002,healthy,17.6,36.69,101.346,151.95,924.07,2.863,322.7,0.1638,2.6675,1.1986
2026-01-21 22:17:07,1769051827369667,plant_002,healthy,18.06,36.51,101.443,155.0,890.25,2.768,321.6,0.1863,2.81318,1.1608
2026-01-21 22:17:09,1769051829393190,plant_002,healthy,17.91,36.26,101.4,163.39,996.32,3.144,316.9,0.1014,3.13459,1.2627
2026-01-21 22:17:11,1769051831415474,plant_002,healthy,18.01,36.67,101.365,154.79,1068.68,3.249,329.0,0.141,3.11919,1.3901
2026-01-21 22:17:13,1769051833438876,plant_002,healthy,17.76,35.96,101.408,183.51,983.94,3.017,326.1,0.2114,3.20222,1.341
2026-01-21 22:17:15,1769051835464440,plant_002,healthy,17.96,35.38,101.381,185.13,964.37,3.06,315.1,0.1053,2.23053,1.2622
2026-01-21 22:17:17,1769051837488907,plant_002,healthy,18.18,36.17,101.39,154.47,961.6,3.011,319.4,0.1647,2.73083,1.3401
2026-01-21 22:17:19,1769051839511022,plant_002,healthy,18.18,36.78,101.431,125.79,913.41,2.906,314.3,0.1276,2.42544,1.4261
2026-01-21 22:17:21,1769051841531864,plant_002,healthy,18.3,36.63,101.374,165.64,952.16,2.979,319.6,0.1059,3.43856,1.2691
2026-01-21 22:17:23,1769051843554443,plant_002,healthy,18.09,36.48,101.432,130.45,946.4,2.963,319.4,0.1572,3.8428,1.3662
2026-01-21 22:17:25,1769051845574799,plant_002,healthy,18.72,36.8,101.359,150.03,1065.1,3.323,320.6,0.242,3.21658,1.437
2026-01-21 22:17:27,1769051847591073,plant_002,healthy,17.87,35.89,101.396,142.33,1092.62,3.325,328.6,0.058,2.64745,1.3887
2026-01-21 22:17:29,1769051849607993,plant_002,healthy,17.83,36.2,101.377,155.11,1091.25,3.336,327.1,0.1522,3.55894,1.4282
2026-01-21 22:17:31,1769051851629176,plant_002,healthy,18.36,35.55,101.514,158.96,959.8,3.041,315.6,0.0931,2.35367,1.3301
2026-01-21 22:17:33,1769051853644710,plant_002,healthy,17.64,36.53,101.369,147.63,941.44,2.877,327.3,0.1085,3.38664,1.2594
2026-01-21 22:17:35,1769051855651046,plant_002,healthy,17.82,36.87,101.327,158.82,955.51,3.024,316.0,0.1196,3.21046,1.1125
2026-01-21 22:17:37,1769051857664470,plant_002,healthy,18.66,36.2,101.381,157.48,863.93,2.842,304.0,0.1872,2.84152,1.5476
2026-01-21 22:17:39,1769051859684860,plant_002,healthy,18.39,35.95,101.421,172.48,966.52,3.008,321.4,0.1555,3.26187,1.406
2026-01-21 22:17:41,1769051861700756,plant_002,healthy,18.57,36.54,101.378,151.86,1021.14,3.255,313.7,0.0708,2.74696,1.2252
2026-01-21 22:17:43,1769051863723431,plant_002,healthy,17.8,36.44,101.466,167.1,852.99,2.771,307.9,0.1222,2.66477,1.3131
2026-01-21 22:17:45,1769051865745906,plant_002,healthy,17.5,36.19,101.399,154.75,1034.82,3.253,318.1,0.2166,2.43688,1.2997
2026-01-21 22:17:47,1769051867762393,plant_002,healthy,17.92,36.32,101.374,119.17,990.75,3.016,328.5,0.1699,2.70372,1.3393
2026-01-21 22:17:49,1769051869772544,plant_002,healthy,18.69,36.2,101.412,146.59,912.64,2.849,320.4,0.1076,3.07583,1.3658
2026-01-21 22:17:51,1769051871792914,plant_002,healthy,18.47,36.25,101.421,173.05,1033.57,3.188,324.2,0.2859,4.13939,1.3945
2026-01-21 22:17:53,1769051873817522,plant_002,healthy,18.15,36.29,101.473,118.0,969.55,3.033,319.7,0.1288,2.73306,1.5081
2026-01-21 22:17:55,1769051875841191,plant_002,healthy,18.51,37.29,101.399,154.08,881.84,2.703,326.3,0.1546,2.09091,1.0837
2026-01-21 22:17:57,1769051877856874,plant_002,healthy,18.39,36.12,101.428,191.7,1028.15,3.118,329.8,0.1017,2.64713,1.3865
2026-01-21 22:17:59,1769051879877773,plant_002,healthy,18.35,36.25,101.527,142.33,952.51,2.981,319.5,0.0297,2.84739,1.356
2026-01-21 22:18:01,1769051881898520,plant_002,healthy,18.68,36.31,101.419,158.59,967.9,3.096,312.6,0.1114,3.36751,1.3974
2026-01-21 22:18:03,1769051883924999,plant_002,healthy,18.41,36.46,101.457,114.15,824.61,2.524,326.6,0.1097,2.71401,1.4699
2026-01-21 22:18:05,1769051885949708,plant_002,healthy,18.58,36.13,101.451,157.21,942.76,2.964,318.1,0.0802,2.30603,1.3486
2026-01-21 22:18:07,1769051887969163,plant_002,healthy,18.2,35.42,101.434,141.02,987.76,3.186,310.1,0.1818,4.20329,1.2073
2026-01-21 22:18:09,1769051889985715,plant_002,healthy,18.22,35.94,101.541,142.37,921.59,2.85,323.4,0.1624,2.72455,1.352
2026-01-21 22:18:12,1769051892008151,plant_002,healthy,18.71,36.35,101.326,151.51,1013.71,3.157,321.1,0.2181,3.50554,1.2869
2026-01-21 22:18:14,1769051894028906,plant_002,healthy,18.9,35.04,101.382,159.25,952.96,2.887,330.1,0.1003,3.52178,1.4444
2026-01-21 22:18:16,1769051896054819,plant_002,healthy,19.18,35.35,101.413,114.84,933.67,2.88,324.2,0.206,2.99043,1.4769
2026-01-21 22:18:18,1769051898076297,plant_002,healthy,19.18,36.25,101.468,147.13,1050.62,3.38,310.8,0.0621,3.1531,1.2656
2026-01-21 22:18:20,1769051900101081,plant_002,healthy,19.0,36.33,101.505,133.19,1018.69,3.186,319.7,0.1448,2.97632,1.4122
2026-01-21 22:18:22,1769051902122948,plant_002,healthy,19.29,35.38,101.484,133.24,934.73,2.899,322.4,0.159,2.43825,1.1217
2026-01-21 22:18:24,1769051904145312,plant_002,healthy,19.62,35.58,101.572,147.51,965.33,2.992,322.6,0.229,2.80051,1.2743
2026-01-21 22:18:26,1769051906156719,plant_002,healthy,19.31,35.83,101.454,137.31,897.62,2.878,311.9,0.204,3.61119,1.2394
2026-01-21 22:18:28,1769051908167093,plant_002,healthy,19.42,36.08,101.444,158.17,965.66,3.008,321.0,0.1774,4.32617,1.3665
2026-01-21 22:18:30,1769051910176160,plant_002,healthy,19.19,35.67,101.44,174.95,871.52,2.726,319.7,0.1874,2.75446,1.2805
2026-01-21 22:18:32,1769051912183157,plant_002,healthy,19.16,35.99,101.433,169.73,1004.82,3.203,313.8,0.1651,2.6401,1.1882
2026-01-21 22:18:34,1769051914190182,plant_002,healthy,19.22,35.7,101.459,144.44,950.88,2.993,317.7,0.2583,3.02944,1.4404
2026-01-21 22:18:36,1769051916197917,plant_002,healthy,18.96,35.19,101.503,164.81,909.04,2.815,322.9,0.172,3.80058,1.2257
2026-01-21 22:18:38,1769051918205292,plant_002,healthy,19.33,35.48,101.406,132.73,1000.27,3.056,327.3,0.1408,3.24622,1.3616
2026-01-21 22:18:40,1769051920210888,plant_002,healthy,19.3,35.42,101.513,176.72,1110.57,3.415,325.2,0.1989,3.08131,1.2381
2026-01-21 22:18:42,1769051922219984,plant_002,healthy,19.62,34.59,101.458,150.66,936.2,2.908,321.9,0.1571,2.73359,1.2979
2026-01-21 22:18:44,1769051924230346,plant_002,healthy,19.64,35.02,101.518,151.61,1005.34,3.077,326.7,0.1327,2.46403,1.3154
2026-01-21 22:18:46,1769051926239974,plant_002,healthy,19.44,34.87,101.478,155.06,943.38,2.982,316.4,0.1916,2.56101,1.5051
2026-01-21 22:18:48,1769051928260186,plant_002,healthy,19.57,34.48,101.552,151.03,970.46,2.996,323.9,0.1037,2.08542,1.3039
2026-01-21 22:18:50,1769051930281907,plant_002,healthy,20.15,34.75,101.647,132.51,1097.33,3.439,319.1,0.1225,2.73231,1.3456
2026-01-21 22:18:52,1769051932303394,plant_002,healthy,20.07,34.92,101.537,154.74,1035.73,3.247,319.0,0.1209,2.56268,1.3808
2026-01-21 22:18:54,1769051934321268,plant_002,healthy,20.18,34.81,101.457,132.03,1027.99,3.235,317.7,0.0725,3.14277,1.2979
2026-01-21 22:18:56,1769051936331834,plant_002,healthy,20.14,34.08,101.471,140.56,931.53,2.925,318.4,0.1223,2.70489,1.411
2026-01-21 22:18:58,1769051938350478,plant_002,healthy,19.91,34.78,101.443,180.4,1049.4,3.267,321.3,0.2092,1.3854,1.4275
2026-01-21 22:19:00,1769051940368190,plant_002,healthy,20.29,34.36,101.49,153.92,979.12,3.086,317.3,0.091,3.79712,1.4199
2026-01-21 22:19:02,1769051942386265,plant_002,healthy,20.53,35.45,101.481,150.88,1013.37,3.133,323.5,0.1374,2.8695,1.3224
2026-01-21 22:19:04,1769051944406932,plant_002,healthy,20.7,34.57,101.532,161.25,1020.17,3.158,323.1,0.1982,2.63094,1.3042
2026-01-21 22:19:06,1769051946420910,plant_002,healthy,20.45,35.04,101.488,156.22,918.37,2.845,322.8,0.0792,2.4954,1.228
2026-01-21 22:19:08,1769051948438752,plant_002,healthy,20.57,34.48,101.515,144.73,918.92,2.882,318.8,0.1959,3.05076,1.3121
2026-01-21 22:19:10,1769051950455963,plant_002,healthy,20.54,34.64,101.442,155.67,913.49,2.859,319.6,0.2108,3.16646,1.3704
2026-01-21 22:19:12,1769051952474559,plant_002,healthy,20.0,34.48,101.418,165.73,914.12,2.815,324.7,0.1842,2.9627,1.3273
2026-01-21 22:19:14,1769051954495166,plant_002,healthy,20.96,34.42,101.47,146.83,881.91,2.778,317.5,0.177,3.26385,1.018
2026-01-21 22:19:16,1769051956518183,plant_002,healthy,20.95,35.24,101.472,163.23,918.55,2.925,314.1,0.097,3.05361,1.3732
2026-01-21 22:19:18,1769051958541828,plant_002,healthy,20.78,34.66,101.538,165.44,1011.27,3.173,318.7,0.1277,2.43587,1.3714
2026-01-21 22:19:20,1769051960560118,plant_002,healthy,21.62,33.92,101.465,164.93,996.1,3.025,329.3,0.0354,2.44808,1.1972
2026-01-21 22:19:22,1769051962570242,plant_002,healthy,20.72,34.43,101.527,160.88,1047.09,3.273,320.0,0.1741,2.5363,1.4392
2026-01-21 22:19:24,1769051964593248,plant_002,healthy,20.95,34.18,101.452,142.98,873.61,2.646,330.1,0.0793,3.12504,1.5203
2026-01-21 22:19:26,1769051966616513,plant_002,healthy,20.87,34.38,101.504,160.81,954.83,3.015,316.7,0.0982,2.96157,1.5447
2026-01-21 22:19:28,1769051968638958,plant_002,healthy,21.47,35.02,101.462,158.83,961.12,3.041,316.0,0.2167,3.33385,1.3549
2026-01-21 22:19:30,1769051970665455,plant_002,healthy,20.89,34.79,101.466,130.8,1028.6,3.221,319.4,0.1719,2.86287,1.2874
2026-01-21 22:19:32,1769051972687297,plant_002,healthy,20.75,33.49,101.495,165.28,937.09,2.971,315.4,0.1442,2.35878,1.4603
2026-01-21 22:19:34,1769051974712429,plant_002,healthy,21.26,34.68,101.435,169.28,824.47,2.646,311.5,0.2404,3.39023,1.1642
2026-01-21 22:19:36,1769051976734449,plant_002,healthy,21.43,34.83,101.579,155.84,898.54,2.82,318.6,0.1327,3.84642,1.3318
2026-01-21 22:19:38,1769051978754633,plant_002,healthy,21.38,33.37,101.477,122.03,918.17,2.9,316.6,0.1714,3.3175,1.3032
2026-01-21 22:19:40,1769051980779961,plant_002,healthy,21.66,33.44,101.534,154.82,918.8,2.871,320.1,0.0826,3.43288,1.422
2026-01-21 22:19:42,1769051982801829,plant_002,healthy,21.63,33.61,101.47,146.9,906.51,2.957,306.6,0.151,2.64499,1.3995
2026-01-21 22:19:44,1769051984825980,plant_002,healthy,21.63,33.74,101.502,126.15,990.68,3.106,318.9,0.2264,3.06744,1.2507
2026-01-21 22:19:46,1769051986845404,plant_002,healthy,21.38,33.82,101.557,145.55,903.12,2.881,313.5,0.0779,2.73667,1.3981
2026-01-21 22:19:48,1769051988861822,plant_002,healthy,20.94,33.3,101.591,125.21,907.28,2.838,319.7,0.2344,2.75643,1.3228
2026-01-21 22:19:50,1769051990873413,plant_002,healthy,21.91,34.45,101.579,150.42,990.19,3.098,319.6,0.1128,2.35842,1.4564
2026-01-21 22:19:52,1769051992895290,plant_002,healthy,21.55,34.0,101.454,123.76,1051.82,3.255,323.2,0.2505,3.06148,1.3996
2026-01-21 22:19:54,1769051994913012,plant_002,healthy,21.42,34.09,101.531,165.39,942.69,2.869,328.6,0.1442,2.8303,1.2153
2026-01-21 22:19:56,1769051996937486,plant_002,healthy,21.8,34.12,101.476,144.73,918.11,2.876,319.2,0.1992,2.08493,1.4359
2026-01-21 22:19:58,1769051998959059,plant_002,healthy,21.54,33.42,101.486,150.78,928.22,2.908,319.2,0.1257,2.99495,1.1819
2026-01-21 22:20:00,1769052000974841,plant_002,healthy,21.72,33.78,101.449,121.77,1041.45,3.269,318.6,0.1621,3.42208,1.106
2026-01-21 22:20:02,1769052002994429,plant_002,healthy,21.37,33.85,101.428,156.81,1039.21,3.218,322.9,0.1389,2.94729,1.4922
2026-01-21 22:20:05,1769052005015754,plant_002,healthy,21.74,33.73,101.426,135.81,965.09,3.071,314.3,0.1093,3.04004,1.3528
2026-01-21 22:20:07,1769052007035400,plant_002,healthy,22.37,33.84,101.466,129.2,846.92,2.65,319.6,0.1074,2.71637,1.1917
2026-01-21 22:20:09,1769052009047347,plant_002,healthy,22.52,33.27,101.513,174.46,861.04,2.772,310.6,0.0614,3.58634,1.3576
2026-01-21 22:20:11,1769052011065883,plant_002,healthy,22.04,33.48,101.642,150.53,927.04,2.932,316.2,0.1306,3.60581,1.4347
2026-01-21 22:20:13,1769052013087746,plant_002,healthy,21.94,32.76,101.374,146.19,950.75,2.966,320.5,0.2229,2.80708,1.2716
2026-01-21 22:20:15,1769052015106979,plant_002,healthy,21.88,33.82,101.454,136.73,985.97,3.128,315.2,0.189,3.5407,1.3871
2026-01-21 22:20:17,1769052017126886,plant_002,healthy,21.88,33.77,101.49,121.54,950.91,2.925,325.1,0.1834,2.45637,1.3597
2026-01-21 22:20:19,1769052019151057,plant_002,healthy,21.63,33.39,101.516,158.22,926.08,2.861,323.6,0.1792,2.36396,1.2732
2026-01-21 22:20:21,1769052021175636,plant_002,healthy,22.32,33.62,101.517,156.64,928.2,2.938,315.9,0.0422,3.89918,1.2488
2026-01-21 22:20:23,1769052023195994,plant_002,healthy,21.35,33.66,101.415,136.24,946.63,2.985,317.1,0.155,2.32172,1.4428
2026-01-21 22:20:25,1769052025217919,plant_002,healthy,22.19,33.63,101.433,142.61,1042.79,3.243,321.5,0.1733,3.8377,1.2532
2026-01-21 22:20:27,1769052027234662,plant_002,healthy,22.27,33.91,101.499,181.13,788.02,2.567,307.0,0.1335,3.31588,1.5053
2026-01-21 22:20:29,1769052029253876,plant_002,healthy,22.13,33.11,101.498,134.22,960.25,3.02,318.0,0.1522,2.86962,1.4662
2026-01-21 22:20:31,1769052031276459,plant_002,healthy,22.03,33.14,101.452,155.48,974.49,3.093,315.0,0.1587,2.61432,1.336
2026-01-21 22:20:33,1769052033298100,plant_002,healthy,21.51,34.05,101.484,160.25,1001.37,3.144,318.5,0.1655,2.92488,1.325
2026-01-21 22:20:35,1769052035319610,plant_002,healthy,22.1,33.26,101.488,135.04,960.17,2.957,324.7,0.153,3.49446,1.5278
2026-01-21 22:20:37,1769052037343317,plant_002,healthy,22.0,34.11,101.479,155.38,937.72,2.931,319.9,0.1343,2.63315,1.2396
2026-01-21 22:20:39,1769052039363477,plant_002,healthy,21.74,34.0,101.456,168.2,985.05,3.147,313.1,0.1908,3.27652,1.4939
2026-01-21 22:20:41,1769052041380353,plant_002,healthy,22.29,33.83,101.471,142.76,1082.9,3.359,322.4,0.071,3.19742,1.3662
2026-01-21 22:20:43,1769052043400510,plant_002,healthy,22.02,32.65,101.442,150.73,1078.42,3.381,319.0,0.2141,2.76217,1.436
2026-01-21 22:20:45,1769052045421417,plant_002,healthy,22.49,34.39,101.425,167.77,1070.73,3.348,319.8,0.3038,3.13596,1.3875
2026-01-21 22:20:47,1769052047441385,plant_002,healthy,22.16,33.65,101.532,151.14,886.01,2.844,311.6,0.2133,2.96423,1.2509
2026-01-21 22:20:49,1769052049463936,plant_002,healthy,21.95,33.42,101.413,132.81,838.26,2.629,318.9,0.1392,3.36184,1.4569
2026-01-21 22:20:51,1769052051485008,plant_002,healthy,21.81,33.25,101.562,140.58,931.46,2.936,317.2,0.1528,2.34372,1.4641
2026-01-21 22:20:53,1769052053504575,plant_002,healthy,21.66,32.68,101.49,152.04,943.36,2.97,317.6,0.1954,3.28005,1.4459
2026-01-21 22:20:55,1769052055525696,plant_002,healthy,21.95,33.92,101.508,144.51,985.14,3.088,319.0,0.2644,2.86287,1.2769
2026-01-21 22:20:57,1769052057551207,plant_002,healthy,21.06,33.76,101.452,147.61,957.62,2.988,320.5,0.1805,2.58734,1.3675
2026-01-21 22:20:59,1769052059576340,plant_002,healthy,21.75,33.31,101.533,156.59,1060.03,3.21,330.3,0.1982,3.1667,1.3847
2026-01-21 22:21:01,1769052061600679,plant_002,healthy,21.67,33.4,101.446,157.81,1102.64,3.43,321.5,0.2015,3.53148,1.3363
2026-01-21 22:21:03,1769052063623643,plant_002,healthy,22.02,33.93,101.489,148.13,1130.38,3.435,329.1,0.0943,4.19872,1.2192
2026-01-21 22:21:05,1769052065649309,plant_002,healthy,22.08,32.58,101.513,144.29,926.66,2.834,326.9,0.1985,2.46807,1.4437
2026-01-21 22:21:07,1769052067674506,plant_002,healthy,21.14,33.36,101.585,162.75,954.46,3.013,316.7,0.1103,3.43876,1.4115
2026-01-21 22:21:09,1769052069700559,plant_002,healthy,21.5,33.19,101.585,164.58,957.67,2.981,321.3,0.1265,3.37685,1.3853
2026-01-21 22:21:11,1769052071727463,plant_002,healthy,21.51,34.14,101.421,143.97,1002.62,3.116,321.7,0.1364,3.11933,1.2276
2026-01-21 22:21:13,1769052073748126,plant_002,healthy,21.12,33.39,101.434,159.08,1011.04,3.215,314.5,0.2044,2.89964,1.5292
2026-01-21 22:21:15,1769052075774959,plant_002,healthy,21.18,33.93,101.555,147.93,906.41,2.878,315.0,0.1401,2.2941,1.3008
2026-01-21 22:21:17,1769052077795853,plant_002,healthy,21.17,33.72,101.48,168.71,928.78,2.915,318.6,0.205,3.47478,1.4352
2026-01-21 22:21:19,1769052079814687,plant_002,healthy,21.31,33.51,101.513,163.68,964.24,3.017,319.6,0.1284,2.46367,1.3474
2026-01-21 22:21:21,1769052081841090,plant_002,healthy,21.33,34.52,101.467,130.68,938.55,2.946,318.6,0.1881,2.97516,1.4852
2026-01-21 22:21:23,1769052083863713,plant_002,healthy,21.12,34.2,101.46,187.83,932.61,2.926,318.7,0.1209,2.1313,1.4564
2026-01-21 22:21:25,1769052085876849,plant_002,healthy,21.47,34.1,101.537,146.94,957.77,2.948,324.9,0.1562,3.01555,1.2966
2026-01-21 22:21:27,1769052087900267,plant_002,healthy,21.22,34.59,101.585,150.5,1030.22,3.204,321.6,0.0836,3.00098,1.387
2026-01-21 22:21:29,1769052089919616,plant_002,healthy,20.63,34.11,101.453,129.64,1022.73,3.216,318.0,0.1805,2.66391,1.2901
